Category,Brand,Ordered_total,Orders_total_dynamics,Products_ordered,Average_price,Average_price_dynamics,Number_of_sellers,Number_of_clusters,Redeemed_orders_share,Share_in_category
Glue_Gun,Gerlax,99035,-0.23,355,279,-0.14,1,23,0.882,0.001
Glue_Gun,HOEGERT,92769,23.74,113,821,-0.12,2,2,0.92,0.001
Glue_Gun,Вихрь,91970,2.13,244,377,-0.41,13,22,0.955,0.001
Glue_Gun,Bartex,89676,86.92,190,472,-0.07,1,16,0.953,0.001
Glue_Gun,Epic Home,82176,0.0,189,435,0.0,1,17,0.847,0.001
Glue_Gun,Eurolux,77034,6.82,169,456,0.16,9,19,0.74,0.001
Glue_Gun,Ly Luna,76517,0.0,26,2943,0.0,1,7,0.923,0.001
Glue_Gun,Ставр,76339,0.66,53,1440,0.28,4,18,0.925,0.001
Glue_Gun,Proskit,73109,0.27,41,1783,-0.1,2,15,0.8540000000000001,0.001
Glue_Gun,Elitech,72784,-0.69,52,1400,-0.18,13,22,0.942,0.001
Glue_Gun,KKmoon,69885,0.44,63,1109,0.01,2,17,0.841,0.0
Glue_Gun,STANLEY,68498,3.25,19,3605,1.01,4,8,0.947,0.0
Glue_Gun,zwincky,65995,0.08,41,1610,-0.29,2,11,0.878,0.0
Glue_Gun,CROWN,64799,-0.31,48,1350,0.27,8,17,0.979,0.0
Glue_Gun,Yofidra,64618,-0.8,17,3801,-0.09,3,10,0.8240000000000001,0.0
Glue_Gun,KORGALEY,50317,1.79,123,409,-0.09,2,18,0.8290000000000001,0.0
Glue_Gun,ValueMax,50126,14.51,187,268,-0.5,1,17,0.85,0.0
Glue_Gun,Kleyman,48440,0.0,3,16147,0.0,1,3,0.667,0.0
Glue_Gun,РемоКолор,48377,2.86,122,397,0.14,2,19,0.934,0.0
Glue_Gun,YUURISS,48072,0.0,7,6867,0.0,2,4,0.7140000000000001,0.0
Glue_Gun,Facute,45917,-0.18,71,647,-0.55,4,16,0.93,0.0
Glue_Gun,RELIFE,44288,9.29,51,868,0.01,1,16,0.843,0.0
Golf_Drivers_&_Hockey_Sticks,BAUER,31615715,0.14,2432,13000,0.06,43,27,0.687,0.143
Golf_Drivers_&_Hockey_Sticks,CCM,30850064,0.06,2009,15356,-0.09,55,28,0.71,0.14
Golf_Drivers_&_Hockey_Sticks,Бренд отсутствует,18122340,0.5,6646,2727,0.11,275,26,0.804,0.0819999999999999
Golf_Drivers_&_Hockey_Sticks,RGX,16887246,2.09,12472,1354,0.29,17,27,0.85,0.076
Golf_Drivers_&_Hockey_Sticks,Fischer,14961699,0.21,3388,4416,0.25,61,26,0.743,0.068
Golf_Drivers_&_Hockey_Sticks,Vikkela,10547447,0.03,700,15068,-0.06,7,24,0.6709999999999999,0.048
Golf_Drivers_&_Hockey_Sticks,MAD GUY,8416845,0.71,1788,4707,0.17,21,26,0.787,0.038
Golf_Drivers_&_Hockey_Sticks,STC,8045446,0.13,7525,1069,0.19,39,27,0.85,0.036
Golf_Drivers_&_Hockey_Sticks,PGM Golf,6715915,0.92,1703,3944,-0.06,13,27,0.8959999999999999,0.03
Golf_Drivers_&_Hockey_Sticks,OXDOG,6117704,0.3,1171,5224,0.25,4,24,0.8390000000000001,0.0279999999999999
Golf_Drivers_&_Hockey_Sticks,QOVO,5692987,31.44,598,9520,-0.02,1,25,0.7829999999999999,0.026
Golf_Drivers_&_Hockey_Sticks,TRUE Hockey,5582067,0.72,465,12004,-0.21,7,21,0.8,0.025
Golf_Drivers_&_Hockey_Sticks,Warrior,5558484,-0.12,497,11184,0.11,26,24,0.664,0.025
Golf_Drivers_&_Hockey_Sticks,ONLYTOP,5206033,0.82,2398,2171,0.05,3,24,0.83,0.024
Golf_Drivers_&_Hockey_Sticks,ЗАРЯД,4394847,-0.33,380,11565,0.05,12,21,0.7340000000000001,0.02
Golf_Drivers_&_Hockey_Sticks,STEX,3187220,0.45,1534,2078,0.16,8,25,0.7290000000000001,0.0139999999999999
Golf_Drivers_&_Hockey_Sticks,Sherwood,2886664,-0.15,262,11018,-0.31,9,20,0.7440000000000001,0.013
Golf_Drivers_&_Hockey_Sticks,GCsport,2871826,0.04,1287,2231,0.32,1,24,0.825,0.013
Golf_Drivers_&_Hockey_Sticks,NORDWAY,2684176,1.95,2196,1222,0.57,1,21,0.8320000000000001,0.012
Golf_Drivers_&_Hockey_Sticks,stanley,2626454,8.86,1057,2485,0.45,1,21,0.8540000000000001,0.012
Golf_Drivers_&_Hockey_Sticks,SPORT COLLECTION,2311811,0.0,1640,1410,0.0,1,19,0.8270000000000001,0.01
Golf_Drivers_&_Hockey_Sticks,ЦСТ,2306904,0.16,2418,954,0.28,18,25,0.828,0.01
Golf_Drivers_&_Hockey_Sticks,Leco,2284448,0.56,2049,1115,-0.02,2,24,0.846,0.01
Golf_Drivers_&_Hockey_Sticks,eurostick,1912561,1.05,1211,1579,0.17,1,23,0.908,0.009
Golf_Drivers_&_Hockey_Sticks,Задира-плюс,1409897,0.23,2387,591,0.16,2,27,0.902,0.006
Golf_Drivers_&_Hockey_Sticks,DERBY,1278049,0.0,419,3050,0.0,1,18,0.878,0.006
Golf_Drivers_&_Hockey_Sticks,RealStick,1265241,1.72,429,2949,0.08,8,24,0.877,0.006
Golf_Drivers_&_Hockey_Sticks,Tisa,1230112,0.24,751,1638,-0.28,30,21,0.852,0.006
Golf_Drivers_&_Hockey_Sticks,VseHockey,1134871,0.97,123,9227,0.07,1,15,0.7809999999999999,0.005
Golf_Drivers_&_Hockey_Sticks,ТероПром,1126937,2.24,1209,932,0.24,1,22,0.906,0.005
Golf_Drivers_&_Hockey_Sticks,ЭФСИ,756966,48.47,228,3320,3.12,5,18,0.768,0.003
Golf_Drivers_&_Hockey_Sticks,BIG BOY,754960,-0.33,76,9934,0.11,10,17,0.8029999999999999,0.003
Golf_Drivers_&_Hockey_Sticks,VITOKIN,690241,0.14,45,15339,0.24,1,18,0.6890000000000001,0.003
Golf_Drivers_&_Hockey_Sticks,Golf PGM,628664,0.0,48,13097,0.0,4,11,0.8540000000000001,0.003
Golf_Drivers_&_Hockey_Sticks,ZEVS,494661,0.0,232,2132,0.0,2,17,0.81,0.002
Golf_Drivers_&_Hockey_Sticks,Prime,450075,9.05,28,16074,0.08,4,16,0.7859999999999999,0.002
Golf_Drivers_&_Hockey_Sticks,SALMING,429888,10.42,76,5656,-0.1,5,18,0.737,0.002
Golf_Drivers_&_Hockey_Sticks,Easton,391494,-0.43,50,7830,-0.19,3,16,0.54,0.002
Golf_Drivers_&_Hockey_Sticks,BRO,379884,2.38,23,16517,-0.12,2,10,0.7390000000000001,0.002
Golf_Drivers_&_Hockey_Sticks,PRIME,368241,-0.42,30,12275,-0.11,2,14,0.8,0.002
Golf_Drivers_&_Hockey_Sticks,7GL,358931,210.26,186,1930,0.14,1,17,0.8170000000000001,0.002
Golf_Drivers_&_Hockey_Sticks,Bona Farbo,345983,-0.26,168,2059,0.16,2,20,0.816,0.002
Golf_Drivers_&_Hockey_Sticks,UNIHOC,338866,-0.52,44,7702,0.28,1,9,0.75,0.002
Golf_Drivers_&_Hockey_Sticks,UNDER STYLE,297160,0.04,24,12382,-0.13,1,12,0.833,0.001
Golf_Drivers_&_Hockey_Sticks,Нордпласт,243298,1.39,265,918,0.13,1,22,0.8909999999999999,0.001
Golf_Drivers_&_Hockey_Sticks,Callaway,239000,0.0,1,239000,0.0,1,1,1.0,0.001
Golf_Drivers_&_Hockey_Sticks,TRUE,234005,-0.2,15,15600,0.17,5,9,0.8,0.001
Golf_Drivers_&_Hockey_Sticks,TAMPA,212391,-0.27,29,7324,0.06,6,13,0.931,0.001
Golf_Drivers_&_Hockey_Sticks,SPRINTER,211346,-0.29,132,1601,0.34,6,18,0.833,0.001
Golf_Drivers_&_Hockey_Sticks,Koho,211324,0.0,23,9188,0.0,1,8,0.609,0.001
Golf_Drivers_&_Hockey_Sticks,Torspo,202728,0.0,26,7797,0.0,1,12,0.923,0.001
Golf_Drivers_&_Hockey_Sticks,Мастер К.,190731,46.72,272,701,0.23,4,20,0.853,0.001
Golf_Drivers_&_Hockey_Sticks,Mad,178071,0.0,34,5237,0.0,2,8,0.5,0.001
Golf_Drivers_&_Hockey_Sticks,MaximHockey,174369,40.03,55,3170,-0.25,1,14,0.564,0.001
Golf_Drivers_&_Hockey_Sticks,Bullit,171362,1.46,56,3060,0.76,1,12,0.8390000000000001,0.001
Golf_Drivers_&_Hockey_Sticks,DENCO store,163771,0.0,156,1050,0.0,6,14,0.846,0.001
Golf_Drivers_&_Hockey_Sticks,Reebok,151094,0.0,15,10073,0.0,1,10,0.867,0.001
Golf_Drivers_&_Hockey_Sticks,RBK,148369,-0.65,34,4364,-0.17,1,14,0.853,0.001
Golf_Drivers_&_Hockey_Sticks,ALFA hockey,140960,0.94,60,2349,0.13,1,10,0.733,0.001
Golf_Drivers_&_Hockey_Sticks,Mivis,139677,0.0,22,6349,0.0,4,10,0.409,0.001
Golf_Drivers_&_Hockey_Sticks,Winnwell,99616,0.12,35,2846,0.21,1,13,0.7140000000000001,0.0
Golf_Drivers_&_Hockey_Sticks,Led9,99400,0.0,13,7646,0.0,1,7,0.615,0.0
Golf_Drivers_&_Hockey_Sticks,Vanersborg,97530,-0.31,8,12191,0.2,2,4,0.875,0.0
Golf_Drivers_&_Hockey_Sticks,ONLITOP,94207,-0.38,30,3140,0.14,1,8,0.767,0.0
Golf_Drivers_&_Hockey_Sticks,MVPI,82667,3.89,6,13778,-0.19,1,3,0.5,0.0
Golf_Drivers_&_Hockey_Sticks,Iceberger,77073,-0.07,61,1263,0.16,1,10,0.787,0.0
Golf_Drivers_&_Hockey_Sticks,SL,72010,41.36,79,912,-0.46,2,15,0.772,0.0
Golf_Drivers_&_Hockey_Sticks,SportMAXIM,69011,-0.87,32,2157,0.15,2,16,0.875,0.0
Golf_Drivers_&_Hockey_Sticks,RUSH,64165,-0.71,6,10694,0.31,1,5,1.0,0.0
Golf_Drivers_&_Hockey_Sticks,TK HOCKEY,63560,0.25,33,1926,-0.77,1,8,0.606,0.0
Golf_Drivers_&_Hockey_Sticks,EXEL,58227,0.0,10,5823,0.0,1,6,0.5,0.0
Golf_Drivers_&_Hockey_Sticks,NEWOLF,57554,-0.34,22,2616,0.12,1,9,0.818,0.0
Golf_Drivers_&_Hockey_Sticks,Pro Golf Master,57464,0.0,16,3592,0.0,1,6,0.938,0.0
Golf_Drivers_&_Hockey_Sticks,RUSSTICK,56733,0.0,5,11347,0.0,1,4,1.0,0.0
Golf_Drivers_&_Hockey_Sticks,FISHER,52303,-0.77,26,2012,-0.33,3,7,0.5,0.0
Golf_Drivers_&_Hockey_Sticks,Нет марки,49252,0.0,9,5472,0.0,1,5,0.3329999999999999,0.0
Golf_Drivers_&_Hockey_Sticks,SNS HOCKEY,48914,-0.66,17,2877,-0.16,1,6,0.647,0.0
Golf_Drivers_&_Hockey_Sticks,INDIGO,47025,0.0,168,280,0.0,1,17,0.917,0.0
Golf_Drivers_&_Hockey_Sticks,Inoflex Hockey,44312,0.0,7,6330,0.0,1,5,0.5710000000000001,0.0
Golf_Drivers_&_Hockey_Sticks,ССМ,44265,-0.47,4,11066,-0.33,2,3,1.0,0.0
Golf_Drivers_&_Hockey_Sticks,MASSTEK,41255,-0.76,13,3173,-0.18,5,9,0.769,0.0
Golf_Drivers_&_Hockey_Sticks,CAMPUS,41134,0.0,25,1645,0.0,1,8,1.0,0.0
Golf_Drivers_&_Hockey_Sticks,STC,39017,-0.29,23,1696,1.2,1,9,0.7829999999999999,0.0
Golf_Drivers_&_Hockey_Sticks,YarTeam,35176,0.85,63,558,0.08,3,11,0.968,0.0
Golf_Drivers_&_Hockey_Sticks,PGM,34939,-0.49,4,8735,-0.87,2,2,0.75,0.0
Golf_Drivers_&_Hockey_Sticks,Indefini,33299,-0.57,2,16650,0.07,2,2,1.0,0.0
Golf_Drivers_&_Hockey_Sticks,Titleist Golf,30587,-0.91,4,7647,0.09,4,2,0.75,0.0
Golf_Drivers_&_Hockey_Sticks,ALPHA CAPRICE,28465,0.0,19,1498,0.0,2,9,0.684,0.0
Golf_Drivers_&_Hockey_Sticks,СТРОМ,28037,14.25,62,452,-0.02,3,13,0.952,0.0
Golf_Drivers_&_Hockey_Sticks,PGM Pro Golf Master,27620,0.47,8,3453,-0.45,1,3,1.0,0.0
Golf_Drivers_&_Hockey_Sticks,Tech Team,25568,0.0,32,799,0.0,1,10,0.938,0.0
Golf_Drivers_&_Hockey_Sticks,RealStick,24142,-0.46,8,3018,0.84,2,5,0.375,0.0
Golf_Drivers_&_Hockey_Sticks,X-Bend,23100,-0.5,2,11550,0.24,1,2,1.0,0.0
Golf_Drivers_&_Hockey_Sticks,RDC CARBON,22900,-0.93,2,11450,0.15,2,2,1.0,0.0
Golf_Drivers_&_Hockey_Sticks,Mizuno,22409,0.0,3,7470,0.0,2,2,1.0,0.0
Golf_Drivers_&_Hockey_Sticks,ONLYTOP,20456,-0.51,7,2922,-0.16,3,3,0.5710000000000001,0.0
Golf_Drivers_&_Hockey_Sticks,SHER-WOOD,17531,0.0,2,8766,0.0,2,2,1.0,0.0
Golf_Drivers_&_Hockey_Sticks,Престиж,17337,-0.85,28,619,0.07,6,11,1.0,0.0
Golf_Drivers_&_Hockey_Sticks,Строим вместе счастливое детство (СВСД),17278,0.0,50,346,0.0,1,13,0.82,0.0
Golf_Drivers_&_Hockey_Sticks,swift sports,16650,0.0,1,16650,0.0,1,1,1.0,0.0
Grinding_Machines,Бренд отсутствует,1425721658,0.54,413090,3451,-0.13,2659,30,0.895,0.135
Grinding_Machines,Makita,954317152,1.02,133426,7152,-0.24,598,31,0.865,0.091
Grinding_Machines,DEKO,711454886,0.29,236377,3010,0.14,144,30,0.92,0.068
Grinding_Machines,P.I.T.,397149728,0.82,79830,4975,0.23,197,30,0.898,0.038
Grinding_Machines,DeWalt,373397654,0.1,58109,6426,-0.24,463,30,0.861,0.035
Grinding_Machines,Eurolux,359697735,2.7,93595,3843,0.25,77,28,0.927,0.034
Grinding_Machines,Bosch,295004179,0.36,36802,8016,-0.27,366,31,0.86,0.0279999999999999
Grinding_Machines,Вихрь,239887662,0.46,60860,3942,0.36,148,28,0.931,0.023
Grinding_Machines,DeMak,208859332,4.02,30666,6811,-0.23,40,27,0.888,0.02
Grinding_Machines,NUMBER ONE,201201343,0.29,35310,5698,0.04,36,28,0.916,0.019
Grinding_Machines,ЗУБР,175635194,0.12,24631,7131,0.19,251,29,0.883,0.017
Grinding_Machines,Интерскол,141911267,-0.08,18893,7511,0.23,175,27,0.8490000000000001,0.013
Grinding_Machines,MAXXT,130861570,1.07,7224,18115,0.12,21,27,0.883,0.012
Grinding_Machines,ELECTROLITE,110010981,-0.02,30984,3551,-0.07,2,27,0.916,0.01
Grinding_Machines,HilDA,109038818,0.24,48410,2252,0.03,54,29,0.893,0.01
Grinding_Machines,Nocord,106886547,5.47,27683,3861,-0.08,5,28,0.913,0.01
Grinding_Machines,Dremel,91867156,-0.07,5918,15523,0.05,137,28,0.845,0.009
Grinding_Machines,Neroff,85452299,1.62,6387,13379,0.06,22,28,0.915,0.008
Grinding_Machines,Procraft,77725113,0.68,14201,5473,0.09,52,29,0.8809999999999999,0.0069999999999999
Grinding_Machines,DLT,77283234,2.24,6836,11305,-0.48,33,27,0.908,0.0069999999999999
Grinding_Machines,Lider,76256756,3.67,19008,4012,-0.35,11,27,0.865,0.0069999999999999
Grinding_Machines,Gravtool,70534025,11.15,21230,3322,0.47,9,28,0.921,0.0069999999999999
Grinding_Machines,Denzel,65449231,0.67,13204,4957,0.07,130,29,0.905,0.006
Grinding_Machines,BRAIT,64765416,0.15,13441,4818,0.35,53,27,0.909,0.006
Grinding_Machines,Prostormer,63480309,1.61,15614,4066,-0.14,4,29,0.883,0.006
Grinding_Machines,AEG,58435875,0.61,3913,14934,0.22,62,26,0.8590000000000001,0.006
Grinding_Machines,SCHTAER,56660565,-0.25,2772,20440,0.04,32,27,0.8540000000000001,0.005
Grinding_Machines,BoxBot,55529846,6.46,14559,3814,-0.04,6,28,0.904,0.005
Grinding_Machines,SCHWARZ,52152720,3.81,12709,4104,-0.1,4,28,0.892,0.005
Grinding_Machines,Metabo,52015308,0.09,2935,17722,0.26,152,26,0.8140000000000001,0.005
Grinding_Machines,RICHDA,51437352,8.37,17199,2991,-0.38,15,27,0.888,0.005
Grinding_Machines,SUPER GEN,51138290,2.11,20060,2549,-0.19,3,29,0.915,0.005
Grinding_Machines,FAVOURITE,50785842,0.59,12551,4046,0.08,70,28,0.887,0.005
Grinding_Machines,Partnertool,49616682,-0.27,12860,3858,-0.07,5,27,0.914,0.005
Grinding_Machines,affe,47726679,0.6,4525,10547,0.11,2,30,0.941,0.005
Grinding_Machines,Sturm!,46724982,0.45,8636,5410,-0.03,138,28,0.87,0.004
Grinding_Machines,FENGBAO,46652381,7.66,6004,7770,-0.22,42,26,0.8290000000000001,0.004
Grinding_Machines,INGCO,43188958,1.7,6053,7135,0.5,60,31,0.889,0.004
Grinding_Machines,BILDR,42141250,2.39,5039,8363,0.2,2,25,0.903,0.004
Grinding_Machines,Kamolee,40739960,0.36,7364,5532,0.29,7,25,0.8490000000000001,0.004
Grinding_Machines,Krotof,40105743,0.85,15346,2613,0.02,4,28,0.934,0.004
Grinding_Machines,STOLZ KRAFT,38052146,24.97,2390,15921,0.01,2,26,0.916,0.004
Grinding_Machines,Ставмаш,36845601,0.56,6633,5555,0.19,8,26,0.913,0.003
Grinding_Machines,Vniissok,36259313,4.54,12040,3012,0.11,2,29,0.905,0.003
Grinding_Machines,Ресанта,35959329,-0.2,7124,5048,0.14,176,27,0.8640000000000001,0.003
Grinding_Machines,Greenworks,34877029,0.99,3923,8890,0.05,74,27,0.893,0.003
Grinding_Machines,Vexel,34430683,0.03,18050,1908,-0.07,3,30,0.9,0.003
Grinding_Machines,FANG TOOLS,34241266,1.37,3172,10795,0.11,6,25,0.893,0.003
Grinding_Machines,Elitech,33012118,0.5,5040,6550,0.11,108,25,0.8029999999999999,0.003
Grinding_Machines,Junlong,32139206,0.0,13011,2470,0.0,7,28,0.838,0.003
Grinding_Machines,Mirka,32130881,0.51,619,51908,0.11,16,24,0.753,0.003
Grinding_Machines,ELE STORE,31568127,0.0,8306,3801,0.0,1,18,0.855,0.003
Grinding_Machines,HORDER,31185225,0.0,5179,6021,0.0,4,27,0.8759999999999999,0.003
Grinding_Machines,Yofidra,30649164,0.93,5644,5430,0.1,10,25,0.8640000000000001,0.003
Grinding_Machines,Zitrek,30603677,-0.24,8155,3753,-0.06,47,28,0.8859999999999999,0.003
Grinding_Machines,voraca,30184950,0.0,9513,3173,0.0,5,27,0.865,0.003
Grinding_Machines,DDE,29697608,2.35,7416,4005,0.14,12,27,0.956,0.003
Grinding_Machines,Диолд,29690261,-0.04,5427,5471,0.29,80,28,0.888,0.003
Grinding_Machines,TEXAMANCRAFT,26677011,0.33,5350,4986,-0.15,4,25,0.851,0.003
Grinding_Machines,SmartElectronics,26198427,0.14,4676,5603,0.02,10,28,0.901,0.002
Grinding_Machines,Einhell,25759310,0.77,3530,7297,-0.08,68,26,0.873,0.002
Grinding_Machines,AFABEITA,24710099,-0.33,6148,4019,0.12,8,26,0.913,0.002
Grinding_Machines,BROHMDEN,24285824,598.68,7535,3223,0.35,2,28,0.929,0.002
Grinding_Machines,Ryobi,22784305,0.23,1773,12851,0.34,43,27,0.866,0.002
Grinding_Machines,Sturm!PROMO,22657172,0.09,5428,4174,0.19,21,28,0.843,0.002
Grinding_Machines,SHIDOKU,22327672,0.0,2870,7780,0.0,2,18,0.907,0.002
Grinding_Machines,Hanskonner,21948954,0.14,2099,10457,0.41,75,25,0.852,0.002
Grinding_Machines,GoodTech,21932606,2.28,3032,7234,-0.26,1,26,0.882,0.002
Grinding_Machines,Worx,21795472,0.19,2050,10632,0.1,31,26,0.894,0.002
Grinding_Machines,TopProduct,21354358,0.0,3376,6325,0.0,3,20,0.8370000000000001,0.002
Grinding_Machines,KRONA,20912209,8.57,4038,5179,-0.04,10,26,0.915,0.002
Grinding_Machines,Oasis,20408570,1.2,6529,3126,-0.04,55,27,0.8809999999999999,0.002
Grinding_Machines,Optex,20380040,0.0,8074,2524,0.0,1,26,0.893,0.002
Grinding_Machines,STATUS,20285975,0.92,1835,11055,0.23,23,28,0.857,0.002
Grinding_Machines,Remtools,20205917,0.72,2764,7310,0.35,3,26,0.873,0.002
Grinding_Machines,Festool,20205141,-0.42,218,92684,0.3,32,22,0.762,0.002
Grinding_Machines,PATRIOT,19381350,0.38,3824,5068,0.07,114,28,0.855,0.002
Grinding_Machines,Jeta Pro,19078277,0.55,3937,4846,0.0,32,25,0.924,0.002
Grinding_Machines,Milwaukee,18691213,0.29,1882,9932,-0.46,106,29,0.805,0.002
Grinding_Machines,ASUL,18289172,0.0,3189,5735,0.0,12,22,0.895,0.002
Grinding_Machines,Уют для дома,18179338,0.92,6818,2666,0.03,7,26,0.939,0.002
Grinding_Machines,Proxxon,18022349,-0.28,1120,16091,0.18,28,26,0.785,0.002
Grinding_Machines,VVOSAI,17834093,-0.51,3438,5187,-0.03,4,26,0.899,0.002
Grinding_Machines,KIATURE,17722641,0.0,8199,2162,0.0,4,29,0.911,0.002
Grinding_Machines,Shine Systems,17548233,0.24,874,20078,0.05,4,26,0.8440000000000001,0.002
Grinding_Machines,MANCRAFT,17447929,0.28,3893,4482,-0.27,3,28,0.904,0.002
Grinding_Machines,LUMIREX,16944422,2.73,3208,5282,-0.05,7,25,0.8909999999999999,0.002
Grinding_Machines,DNESTR,16898369,0.61,2500,6759,-0.09,3,24,0.836,0.002
Grinding_Machines,OKALEE,16719238,10.92,4320,3870,0.0,17,23,0.887,0.002
Grinding_Machines,MauriCORP,16679345,0.67,4967,3358,0.01,7,29,0.906,0.002
Grinding_Machines,Edon,16669481,0.59,5001,3333,0.08,70,27,0.8809999999999999,0.002
Grinding_Machines,WORTEX,16359121,1.1,2099,7794,0.94,31,26,0.835,0.002
Grinding_Machines,Сам соберу,16321576,11.9,5955,2741,-0.06,1,26,0.903,0.002
Grinding_Machines,KD GRINDER,16037796,0.0,4965,3230,0.0,3,20,0.7979999999999999,0.002
Grinding_Machines,Nordberg,15865869,1.91,2410,6583,0.23,34,27,0.901,0.002
Grinding_Machines,WorkShop instrument,15699832,0.0,2865,5480,0.0,3,17,0.845,0.001
Grinding_Machines,ElektroPro,15636132,21.23,3780,4137,-0.27,1,24,0.875,0.001
Grinding_Machines,Luxotron,15416423,0.0,2536,6079,0.0,1,22,0.906,0.001
Grinding_Machines,СОЮЗ,15331177,0.05,6516,2353,0.02,37,29,0.924,0.001
Grinding_Machines,Profipower,14428053,-0.19,2029,7111,0.87,90,25,0.853,0.001
"Gynecological,_Laboratory,_Medical_Test",Genotek,47800035,0.0,4428,10795,0.0,1,23,0.906,0.092
"Gynecological,_Laboratory,_Medical_Test",Будьте уверены,44626489,4.25,97178,459,0.01,42,26,0.92,0.086
"Gynecological,_Laboratory,_Medical_Test",Clearblue,43382510,5.14,99876,434,0.06,61,28,0.92,0.084
"Gynecological,_Laboratory,_Medical_Test",Биосенсор АН,39924129,5.58,46159,865,-0.07,52,29,0.924,0.077
"Gynecological,_Laboratory,_Medical_Test",Бренд отсутствует,39415469,4.0,67133,587,-0.1,395,29,0.9,0.076
"Gynecological,_Laboratory,_Medical_Test",imbian,39111674,12.5,52158,750,-0.1,42,27,0.89,0.076
"Gynecological,_Laboratory,_Medical_Test",Frautest,30841617,5.82,118841,260,0.19,18,25,0.923,0.06
"Gynecological,_Laboratory,_Medical_Test",РЭД,26355275,10.02,43238,610,0.06,7,25,0.905,0.051
"Gynecological,_Laboratory,_Medical_Test",FIRST REPLY,24518723,6.26,86764,283,0.14,5,23,0.911,0.047
"Gynecological,_Laboratory,_Medical_Test",Atlas,18516102,8.27,668,27719,-0.14,1,22,0.925,0.036
"Gynecological,_Laboratory,_Medical_Test",ЭКОлаб,16921684,6.79,46689,362,0.32,2,24,0.919,0.033
"Gynecological,_Laboratory,_Medical_Test",Mama Test,11177947,4.96,25599,437,0.0,6,23,0.8759999999999999,0.022
"Gynecological,_Laboratory,_Medical_Test",РЭД Российская Экспресс-Диагностика,11148880,7.77,27980,398,0.26,9,24,0.915,0.022
"Gynecological,_Laboratory,_Medical_Test",Lady Check,11082941,7.76,44722,248,0.15,10,23,0.903,0.021
"Gynecological,_Laboratory,_Medical_Test",Evitest,10367672,7.75,38586,269,0.18,32,24,0.8809999999999999,0.02
"Gynecological,_Laboratory,_Medical_Test",ЕВА pregnancy test EVA,10204419,3.68,54945,186,0.18,1,23,0.925,0.02
"Gynecological,_Laboratory,_Medical_Test",Фактор-Мед,8267835,44.1,16222,510,0.48,20,24,0.883,0.016
"Gynecological,_Laboratory,_Medical_Test",SD BIOSENSOR,6423151,4.55,1442,4454,0.13,3,6,0.981,0.012
"Gynecological,_Laboratory,_Medical_Test",Ecotest,4932609,15.09,11805,418,0.08,9,24,0.812,0.01
"Gynecological,_Laboratory,_Medical_Test",Femitest,4444994,7.27,19414,229,0.19,24,25,0.885,0.009
"Gynecological,_Laboratory,_Medical_Test",Konsung,3829073,99.58,10589,362,0.15,1,25,0.906,0.0069999999999999
"Gynecological,_Laboratory,_Medical_Test",Qtest,3794771,7.94,20244,187,0.1,1,23,0.885,0.0069999999999999
"Gynecological,_Laboratory,_Medical_Test",Стрептатест,3122107,4.21,1602,1949,0.16,7,24,0.878,0.006
"Gynecological,_Laboratory,_Medical_Test",DAVID,2959671,3.42,8002,370,0.29,1,23,0.941,0.006
"Gynecological,_Laboratory,_Medical_Test",Rapid Bio,2612793,11.53,3705,705,-0.34,4,22,0.9,0.005
"Gynecological,_Laboratory,_Medical_Test",Recare,2589198,7.38,8978,288,0.14,1,23,0.915,0.005
"Gynecological,_Laboratory,_Medical_Test",EZTestPlus,2366951,6.33,5742,412,-0.18,1,23,0.942,0.005
"Gynecological,_Laboratory,_Medical_Test",БИОСКАН,2279339,5.04,4497,507,0.03,6,24,0.947,0.004
"Gynecological,_Laboratory,_Medical_Test",Атлас,2131953,0.0,99,21535,0.0,2,13,0.8690000000000001,0.004
"Gynecological,_Laboratory,_Medical_Test",NARCOCHECK,2101526,11.09,4225,497,-0.05,6,23,0.919,0.004
"Gynecological,_Laboratory,_Medical_Test",Accu-Chek,1998894,13.75,1058,1889,-0.28,3,22,0.924,0.004
"Gynecological,_Laboratory,_Medical_Test",Sugentech,1961357,6.05,1311,1496,-0.42,2,8,0.3929999999999999,0.004
"Gynecological,_Laboratory,_Medical_Test",RapiGEN inc,1800931,2.14,107,16831,0.0,2,11,0.963,0.003
"Gynecological,_Laboratory,_Medical_Test",Itest,1788658,0.0,5477,327,0.0,3,25,0.901,0.003
"Gynecological,_Laboratory,_Medical_Test",EasyTouch,1681590,1.2,710,2368,0.03,7,22,0.913,0.003
"Gynecological,_Laboratory,_Medical_Test",leLux,1575949,6.58,4031,391,0.11,1,22,0.947,0.003
"Gynecological,_Laboratory,_Medical_Test",C-test,1428398,4.74,5448,262,0.3,4,23,0.898,0.003
"Gynecological,_Laboratory,_Medical_Test",МультиЛаб,1387782,2.33,2287,607,-0.03,4,23,0.8640000000000001,0.003
"Gynecological,_Laboratory,_Medical_Test",АйЧек,1343464,5.72,910,1476,0.16,3,23,0.966,0.003
"Gynecological,_Laboratory,_Medical_Test",Contacare,1278998,3.54,506,2528,0.01,4,24,0.953,0.002
"Gynecological,_Laboratory,_Medical_Test",Сателлит,1125876,0.31,1945,579,-0.09,3,23,0.915,0.002
"Gynecological,_Laboratory,_Medical_Test",Био Фокус,1092922,13.71,4205,260,-0.02,1,23,0.92,0.002
